value_en	description_en	codesystem	code	description_code
Meningococcal conjugate vaccine, serogroups C & Y and Hemophilus influenza B vaccine, teta	Meningococcal conjugate vaccine, serogroups C & Y and Hemophilus influenza B vaccine, tetanus toxoid conjugate (Hib-MenCY-TT), 4 dose schedule, when administered to children 2-15 months of age, for intramuscular use:	CPT	CPT:90644	Meningococcal conjugate vaccine, serogroups C & Y and Hemophilus influenza B vaccine, tetanus toxoid conjugate (Hib-MenCY-TT), 4 dose schedule, when administered to children 2-15 months of age, for intramuscular use:
Chemodenervation of muscle(s); extremity(s) and/or trunk muscle(s) (eg, for dystonia, cere	Chemodenervation of muscle(s); extremity(s) and/or trunk muscle(s) (eg, for dystonia, cerebral palsy, multiple sclerosis):	CPT	CPT:64614	Chemodenervation of muscle(s); extremity(s) and/or trunk muscle(s) (eg, for dystonia, cerebral palsy, multiple sclerosis):
Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement 	Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure):	CPT	CPT:97598	Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure):
Pain severity quantified; no pain present (COA) (ONC)	Pain severity quantified; no pain present (COA) (ONC):	CPT	CPT:1126F	Pain severity quantified; no pain present (COA) (ONC):
Backbench standard preparation of cadaver donor renal allograft prior to transplantation, 	Backbench standard preparation of cadaver donor renal allograft prior to transplantation, including dissection and removal of perinephric fat, diaphragmatic and retroperitoneal attachments, excision of adrenal gland, and preparation of ureter(s), renal vein(s), and renal artery(s), ligating branches, as necessary:	CPT	CPT:50323	Backbench standard preparation of cadaver donor renal allograft prior to transplantation, including dissection and removal of perinephric fat, diaphragmatic and retroperitoneal attachments, excision of adrenal gland, and preparation of ureter(s), renal vein(s), and renal artery(s), ligating branches, as necessary:
HLA typing; lymphocyte culture, primed (PLC)	HLA typing; lymphocyte culture, primed (PLC):	CPT	CPT:86822	HLA typing; lymphocyte culture, primed (PLC):
Partial excision (craterization, saucerization, or diaphysectomy), bone (eg, osteomyelitis	Partial excision (craterization, saucerization, or diaphysectomy), bone (eg, osteomyelitis); tibia:	CPT	CPT:27640	Partial excision (craterization, saucerization, or diaphysectomy), bone (eg, osteomyelitis); tibia:
Suture of iris, ciliary body (separate procedure) with retrieval of suture through small i	Suture of iris, ciliary body (separate procedure) with retrieval of suture through small incision (eg, McCannel suture):	CPT	CPT:66682	Suture of iris, ciliary body (separate procedure) with retrieval of suture through small incision (eg, McCannel suture):
Kidney imaging morphology	Kidney imaging morphology:	CPT	CPT:78700	Kidney imaging morphology:
Surgery of intracranial arteriovenous malformation; dural, complex	Surgery of intracranial arteriovenous malformation; dural, complex:	CPT	CPT:61692	Surgery of intracranial arteriovenous malformation; dural, complex:
Hydroxyprogesterone, 20-	Hydroxyprogesterone, 20-:	CPT	CPT:83499	Hydroxyprogesterone, 20-:
Intestinal allotransplantation; from cadaver donor	Intestinal allotransplantation; from cadaver donor:	CPT	CPT:44135	Intestinal allotransplantation; from cadaver donor:
Esophagogastric tamponade, with balloon (Sengstaken type)	Esophagogastric tamponade, with balloon (Sengstaken type):	CPT	CPT:43460	Esophagogastric tamponade, with balloon (Sengstaken type):
Infectious agent antigen detection by immunofluorescent technique; influenza A virus	Infectious agent antigen detection by immunofluorescent technique; influenza A virus:	CPT	CPT:87276	Infectious agent antigen detection by immunofluorescent technique; influenza A virus:
Radiologic examination; sternoclavicular joint or joints, minimum of 3 views	Radiologic examination; sternoclavicular joint or joints, minimum of 3 views:	CPT	CPT:71130	Radiologic examination; sternoclavicular joint or joints, minimum of 3 views:
Anesthesia for procedures on lower anterior abdominal wall; not otherwise specified	Anesthesia for procedures on lower anterior abdominal wall; not otherwise specified:	CPT	CPT:00800	Anesthesia for procedures on lower anterior abdominal wall; not otherwise specified:
Molecular diagnostics; isolation or extraction of highly purified nucleic acid, each nucle	Molecular diagnostics; isolation or extraction of highly purified nucleic acid, each nucleic acid type (ie, DNA or RNA):	CPT	CPT:83891	Molecular diagnostics; isolation or extraction of highly purified nucleic acid, each nucleic acid type (ie, DNA or RNA):
Diphtheria toxoid, for intramuscular use	Diphtheria toxoid, for intramuscular use:	CPT	CPT:90719	Diphtheria toxoid, for intramuscular use:
Closed treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]); 	Closed treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]); with manipulation:	CPT	CPT:24675	Closed treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]); with manipulation:
Right hand, thumb	Right hand, thumb:	CPT	CPT:F5	Right hand, thumb:
Injection, anesthetic agent; cervical plexus	Injection, anesthetic agent; cervical plexus:	CPT	CPT:64413	Injection, anesthetic agent; cervical plexus:
Posterior colporrhaphy, repair of rectocele with or without perineorrhaphy	Posterior colporrhaphy, repair of rectocele with or without perineorrhaphy:	CPT	CPT:57250	Posterior colporrhaphy, repair of rectocele with or without perineorrhaphy:
Therapeutic radiology port film(s)	Therapeutic radiology port film(s):	CPT	CPT:77417	Therapeutic radiology port film(s):
Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) and/or resect	Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) and/or resection of; MEDIUM bladder tumor(s) (2.0 to 5.0 cm):	CPT	CPT:52235	Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) and/or resection of; MEDIUM bladder tumor(s) (2.0 to 5.0 cm):
Excision of lip; transverse wedge excision with primary closure	Excision of lip; transverse wedge excision with primary closure:	CPT	CPT:40510	Excision of lip; transverse wedge excision with primary closure:
1-stage distal hypospadias repair (with or without chordee or circumcision); with simple m	1-stage distal hypospadias repair (with or without chordee or circumcision); with simple meatal advancement (eg, Magpi, V-flap):	CPT	CPT:54322	1-stage distal hypospadias repair (with or without chordee or circumcision); with simple meatal advancement (eg, Magpi, V-flap):
Graft, bone; mandible (includes obtaining graft)	Graft, bone; mandible (includes obtaining graft):	CPT	CPT:21215	Graft, bone; mandible (includes obtaining graft):
Blood count; blood smear, microscopic examination with manual differential WBC count	Blood count; blood smear, microscopic examination with manual differential WBC count:	CPT	CPT:85007	Blood count; blood smear, microscopic examination with manual differential WBC count:
Thrombolysis, cerebral, by intravenous infusion	Thrombolysis, cerebral, by intravenous infusion:	CPT	CPT:37195	Thrombolysis, cerebral, by intravenous infusion:
Individual psychotherapy, interactive, using play equipment, physical devices, language in	Individual psychotherapy, interactive, using play equipment, physical devices, language interpreter, or other mechanisms of non-verbal communication, in an office or outpatient facility, approximately 75 to 80 minutes face-to-face with the patient:	CPT	CPT:90814	Individual psychotherapy, interactive, using play equipment, physical devices, language interpreter, or other mechanisms of non-verbal communication, in an office or outpatient facility, approximately 75 to 80 minutes face-to-face with the patient:
Anesthesia for procedures on lower posterior abdominal wall	Anesthesia for procedures on lower posterior abdominal wall:	CPT	CPT:00820	Anesthesia for procedures on lower posterior abdominal wall:
Transduodenal sphincterotomy or sphincteroplasty, with or without transduodenal extraction	Transduodenal sphincterotomy or sphincteroplasty, with or without transduodenal extraction of calculus (separate procedure):	CPT	CPT:47460	Transduodenal sphincterotomy or sphincteroplasty, with or without transduodenal extraction of calculus (separate procedure):
Adjacent tissue transfer or rearrangement, trunk; defect 10.1 sq cm to 30.0 sq cm	Adjacent tissue transfer or rearrangement, trunk; defect 10.1 sq cm to 30.0 sq cm:	CPT	CPT:14001	Adjacent tissue transfer or rearrangement, trunk; defect 10.1 sq cm to 30.0 sq cm:
Therapeutic apheresis; for plasma pheresis	Therapeutic apheresis; for plasma pheresis:	CPT	CPT:36514	Therapeutic apheresis; for plasma pheresis:
Escharotomy; initial incision	Escharotomy; initial incision:	CPT	CPT:16035	Escharotomy; initial incision:
Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or latera	Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation:	CPT	CPT:27810	Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation:
Removal of fecal impaction or foreign body (separate procedure) under anesthesia	Removal of fecal impaction or foreign body (separate procedure) under anesthesia:	CPT	CPT:45915	Removal of fecal impaction or foreign body (separate procedure) under anesthesia:
Orbital repositioning, periorbital osteotomies, unilateral, with bone grafts; extracranial	Orbital repositioning, periorbital osteotomies, unilateral, with bone grafts; extracranial approach:	CPT	CPT:21267	Orbital repositioning, periorbital osteotomies, unilateral, with bone grafts; extracranial approach:
Sugars (mono-, di-, and oligosaccharides); single quantitative, each specimen	Sugars (mono-, di-, and oligosaccharides); single quantitative, each specimen:	CPT	CPT:84378	Sugars (mono-, di-, and oligosaccharides); single quantitative, each specimen:
Insertion of tunneled intraperitoneal catheter (eg, dialysis, intraperitoneal chemotherapy	Insertion of tunneled intraperitoneal catheter (eg, dialysis, intraperitoneal chemotherapy instillation, management of ascites), complete procedure, including imaging guidance, catheter placement, contrast injection when performed, and radiological supervision and interpretation, percutaneous:	CPT	CPT:49418	Insertion of tunneled intraperitoneal catheter (eg, dialysis, intraperitoneal chemotherapy instillation, management of ascites), complete procedure, including imaging guidance, catheter placement, contrast injection when performed, and radiological supervision and interpretation, percutaneous:
Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without interna	Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without internal fixation:	CPT	CPT:27536	Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without internal fixation:
Injection, anesthetic agent; trigeminal nerve, any division or branch	Injection, anesthetic agent; trigeminal nerve, any division or branch:	CPT	CPT:64400	Injection, anesthetic agent; trigeminal nerve, any division or branch:
Arthrodesis, glenohumeral joint; with autogenous graft (includes obtaining graft)	Arthrodesis, glenohumeral joint; with autogenous graft (includes obtaining graft):	CPT	CPT:23802	Arthrodesis, glenohumeral joint; with autogenous graft (includes obtaining graft):
Aldolase	Aldolase:	CPT	CPT:82085	Aldolase:
Radiation exposure or exposure time in final report for procedure using fluoroscopy, docum	Radiation exposure or exposure time in final report for procedure using fluoroscopy, documented (RAD):	CPT	CPT:6045F	Radiation exposure or exposure time in final report for procedure using fluoroscopy, documented (RAD):
Specimen site other than anatomic location of primary tumor (PATH)	Specimen site other than anatomic location of primary tumor (PATH):	CPT	CPT:3250F	Specimen site other than anatomic location of primary tumor (PATH):
Closed treatment of nasal bone fracture without manipulation	Closed treatment of nasal bone fracture without manipulation:	CPT	CPT:21310	Closed treatment of nasal bone fracture without manipulation:
Chromotubation of oviduct, including materials	Chromotubation of oviduct, including materials:	CPT	CPT:58350	Chromotubation of oviduct, including materials:
RNA testing for Hepatitis C documented as performed within 6 months prior to initiation of	RNA testing for Hepatitis C documented as performed within 6 months prior to initiation of antiviral treatment for Hepatitis C (HEP-C):	CPT	CPT:3218F	RNA testing for Hepatitis C documented as performed within 6 months prior to initiation of antiviral treatment for Hepatitis C (HEP-C):
Moderate sedation services (other than those services described by codes 00100-01999) prov	Moderate sedation services (other than those services described by codes 00100-01999) provided by the same physician performing the diagnostic or therapeutic service that the sedation supports, requiring the presence of an independent trained observer to assist in the monitoring of the patient's level of consciousness and physiological status; each additional 15 minutes intra-service time (List separately in addition to code for primary service):	CPT	CPT:99145	Moderate sedation services (other than those services described by codes 00100-01999) provided by the same physician performing the diagnostic or therapeutic service that the sedation supports, requiring the presence of an independent trained observer to assist in the monitoring of the patient's level of consciousness and physiological status; each additional 15 minutes intra-service time (List separately in addition to code for primary service):
Fetal non-stress test	Fetal non-stress test:	CPT	CPT:59025	Fetal non-stress test:
Graft, bone; nasal, maxillary or malar areas (includes obtaining graft)	Graft, bone; nasal, maxillary or malar areas (includes obtaining graft):	CPT	CPT:21210	Graft, bone; nasal, maxillary or malar areas (includes obtaining graft):
Bleeding time	Bleeding time:	CPT	CPT:85002	Bleeding time:
Closed treatment of vertebral fracture(s) and/or dislocation(s) requiring casting or braci	Closed treatment of vertebral fracture(s) and/or dislocation(s) requiring casting or bracing, with and including casting and/or bracing by manipulation or traction:	CPT	CPT:22315	Closed treatment of vertebral fracture(s) and/or dislocation(s) requiring casting or bracing, with and including casting and/or bracing by manipulation or traction:
Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg	Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of both tibia and fibula:	CPT	CPT:27828	Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of both tibia and fibula:
Stereotactic computer-assisted (navigational) procedure; spinal (List separately in additi	Stereotactic computer-assisted (navigational) procedure; spinal (List separately in addition to code for primary procedure):	CPT	CPT:61783	Stereotactic computer-assisted (navigational) procedure; spinal (List separately in addition to code for primary procedure):
Noninvasive physiologic study of implanted wireless pressure sensor in aneurysmal sac foll	Noninvasive physiologic study of implanted wireless pressure sensor in aneurysmal sac following endovascular repair, complete study including recording, analysis of pressure and waveform tracings, interpretation and report:	CPT	CPT:93982	Noninvasive physiologic study of implanted wireless pressure sensor in aneurysmal sac following endovascular repair, complete study including recording, analysis of pressure and waveform tracings, interpretation and report:
Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid	Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; with screening by automated system and manual rescreening or review, under physician supervision:	CPT	CPT:88175	Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; with screening by automated system and manual rescreening or review, under physician supervision:
Repair of laceration; application of tissue glue, wounds of cornea and/or sclera	Repair of laceration; application of tissue glue, wounds of cornea and/or sclera:	CPT	CPT:65286	Repair of laceration; application of tissue glue, wounds of cornea and/or sclera:
Bradykinin	Bradykinin:	CPT	CPT:82286	Bradykinin:
Tenotomy, adductor of hip, percutaneous (separate procedure)	Tenotomy, adductor of hip, percutaneous (separate procedure):	CPT	CPT:27000	Tenotomy, adductor of hip, percutaneous (separate procedure):
HLA typing; A, B, or C, multiple antigens	HLA typing; A, B, or C, multiple antigens:	CPT	CPT:86813	HLA typing; A, B, or C, multiple antigens:
Dilation of female urethra including suppository and/or instillation; subsequent	Dilation of female urethra including suppository and/or instillation; subsequent:	CPT	CPT:53661	Dilation of female urethra including suppository and/or instillation; subsequent:
Bypass graft, with other than vein; subclavian-vertebral	Bypass graft, with other than vein; subclavian-vertebral:	CPT	CPT:35645	Bypass graft, with other than vein; subclavian-vertebral:
Injection, anesthetic agent; suprascapular nerve	Injection, anesthetic agent; suprascapular nerve:	CPT	CPT:64418	Injection, anesthetic agent; suprascapular nerve:
Hepatitis B core antibody (HBcAb); IgM antibody	Hepatitis B core antibody (HBcAb); IgM antibody:	CPT	CPT:86705	Hepatitis B core antibody (HBcAb); IgM antibody:
Corpora cavernosa-glans penis fistulization (eg, biopsy needle, Winter procedure, rongeur,	Corpora cavernosa-glans penis fistulization (eg, biopsy needle, Winter procedure, rongeur, or punch) for priapism:	CPT	CPT:54435	Corpora cavernosa-glans penis fistulization (eg, biopsy needle, Winter procedure, rongeur, or punch) for priapism:
Excision or destruction of lesion of pharynx, any method	Excision or destruction of lesion of pharynx, any method:	CPT	CPT:42808	Excision or destruction of lesion of pharynx, any method:
Computed tomography, lower extremity; with contrast material(s)	Computed tomography, lower extremity; with contrast material(s):	CPT	CPT:73701	Computed tomography, lower extremity; with contrast material(s):
Diphtheria, tetanus toxoids, and whole cell pertussis vaccine (DTP), for intramuscular use	Diphtheria, tetanus toxoids, and whole cell pertussis vaccine (DTP), for intramuscular use:	CPT	CPT:90701	Diphtheria, tetanus toxoids, and whole cell pertussis vaccine (DTP), for intramuscular use:
Anesthesia for procedures on the thoracic spine and cord, via an anterior transthoracic ap	Anesthesia for procedures on the thoracic spine and cord, via an anterior transthoracic approach; utilizing 1 lung ventilation:	CPT	CPT:00626	Anesthesia for procedures on the thoracic spine and cord, via an anterior transthoracic approach; utilizing 1 lung ventilation:
Repair recurrent incisional or ventral hernia; reducible	Repair recurrent incisional or ventral hernia; reducible:	CPT	CPT:49565	Repair recurrent incisional or ventral hernia; reducible:
Excision, tumor, soft tissue of face and scalp, subfascial (eg, subgaleal, intramuscular);	Excision, tumor, soft tissue of face and scalp, subfascial (eg, subgaleal, intramuscular); 2 cm or greater:	CPT	CPT:21014	Excision, tumor, soft tissue of face and scalp, subfascial (eg, subgaleal, intramuscular); 2 cm or greater:
Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with tra	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transbronchial lung biopsy(s), single lobe:	CPT	CPT:31628	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transbronchial lung biopsy(s), single lobe:
Valvotomy, pulmonary valve, closed heart; transventricular	Valvotomy, pulmonary valve, closed heart; transventricular:	CPT	CPT:33470	Valvotomy, pulmonary valve, closed heart; transventricular:
Tissue cultured epidermal autograft, face, scalp, eyelids, mouth, neck, ears, orbits, geni	Tissue cultured epidermal autograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; each additional 100 sq cm, or each additional 1% of body area of infants and children, or part thereof (List separately in addition to code for primary procedure):	CPT	CPT:15157	Tissue cultured epidermal autograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; each additional 100 sq cm, or each additional 1% of body area of infants and children, or part thereof (List separately in addition to code for primary procedure):
Urethroplasty for third stage hypospadias repair to release penis from scrotum (eg, third 	Urethroplasty for third stage hypospadias repair to release penis from scrotum (eg, third stage Cecil repair):	CPT	CPT:54318	Urethroplasty for third stage hypospadias repair to release penis from scrotum (eg, third stage Cecil repair):
Chromium	Chromium:	CPT	CPT:82495	Chromium:
Patient not considered to be potentially at risk for fracture in a weight-bearing site (NU	Patient not considered to be potentially at risk for fracture in a weight-bearing site (NUC_MED):	CPT	CPT:3573F	Patient not considered to be potentially at risk for fracture in a weight-bearing site (NUC_MED):
Tubouterine implantation	Tubouterine implantation:	CPT	CPT:58752	Tubouterine implantation:
Osteotomy; fibula	Osteotomy; fibula:	CPT	CPT:27707	Osteotomy; fibula:
Adrenal imaging, cortex and/or medulla	Adrenal imaging, cortex and/or medulla:	CPT	CPT:78075	Adrenal imaging, cortex and/or medulla:
Endovascular repair of descending thoracic aorta (eg, aneurysm, pseudoaneurysm, dissection	Endovascular repair of descending thoracic aorta (eg, aneurysm, pseudoaneurysm, dissection, penetrating ulcer, intramural hematoma, or traumatic disruption); not involving coverage of left subclavian artery origin, initial endoprosthesis plus descending thoracic aortic extension(s), if required, to level of celiac artery origin, radiological supervision and interpretation:	CPT	CPT:75957	Endovascular repair of descending thoracic aorta (eg, aneurysm, pseudoaneurysm, dissection, penetrating ulcer, intramural hematoma, or traumatic disruption); not involving coverage of left subclavian artery origin, initial endoprosthesis plus descending thoracic aortic extension(s), if required, to level of celiac artery origin, radiological supervision and interpretation:
Unlisted cardiovascular procedure, diagnostic nuclear medicine	Unlisted cardiovascular procedure, diagnostic nuclear medicine:	CPT	CPT:78499	Unlisted cardiovascular procedure, diagnostic nuclear medicine:
Nerve conduction, amplitude and latency/velocity study, each nerve; motor, without F-wave 	Nerve conduction, amplitude and latency/velocity study, each nerve; motor, without F-wave study:	CPT	CPT:95900	Nerve conduction, amplitude and latency/velocity study, each nerve; motor, without F-wave study:
Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immun	Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immunoblot):	CPT	CPT:86617	Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immunoblot):
Capsulotomy, posterior capsular release, knee	Capsulotomy, posterior capsular release, knee:	CPT	CPT:27435	Capsulotomy, posterior capsular release, knee:
Vasovasostomy, vasovasorrhaphy	Vasovasostomy, vasovasorrhaphy:	CPT	CPT:55400	Vasovasostomy, vasovasorrhaphy:
Computed tomography, heart, with contrast material, for evaluation of cardiac structure an	Computed tomography, heart, with contrast material, for evaluation of cardiac structure and morphology in the setting of congenital heart disease (including 3D image postprocessing, assessment of LV cardiac function, RV structure and function and evaluation of venous structures, if performed):	CPT	CPT:75573	Computed tomography, heart, with contrast material, for evaluation of cardiac structure and morphology in the setting of congenital heart disease (including 3D image postprocessing, assessment of LV cardiac function, RV structure and function and evaluation of venous structures, if performed):
Arthroplasty, elbow; with distal humeral prosthetic replacement	Arthroplasty, elbow; with distal humeral prosthetic replacement:	CPT	CPT:24361	Arthroplasty, elbow; with distal humeral prosthetic replacement:
Radiologic examination, complex motion (ie, hypercycloidal) body section (eg, mastoid poly	Radiologic examination, complex motion (ie, hypercycloidal) body section (eg, mastoid polytomography), other than with urography; bilateral:	CPT	CPT:76102	Radiologic examination, complex motion (ie, hypercycloidal) body section (eg, mastoid polytomography), other than with urography; bilateral:
Correction, hallux valgus (bunion), with or without sesamoidectomy; simple exostectomy (eg	Correction, hallux valgus (bunion), with or without sesamoidectomy; simple exostectomy (eg, Silver type procedure):	CPT	CPT:28290	Correction, hallux valgus (bunion), with or without sesamoidectomy; simple exostectomy (eg, Silver type procedure):
Cystourethroscopy, with dilation of bladder for interstitial cystitis; general or conducti	Cystourethroscopy, with dilation of bladder for interstitial cystitis; general or conduction (spinal) anesthesia:	CPT	CPT:52260	Cystourethroscopy, with dilation of bladder for interstitial cystitis; general or conduction (spinal) anesthesia:
Arthrotomy, with synovectomy, knee; anterior AND posterior including popliteal area	Arthrotomy, with synovectomy, knee; anterior AND posterior including popliteal area:	CPT	CPT:27335	Arthrotomy, with synovectomy, knee; anterior AND posterior including popliteal area:
Psychotherapy services provided (MDD, MDD ADOL)	Psychotherapy services provided (MDD, MDD ADOL):	CPT	CPT:4060F	Psychotherapy services provided (MDD, MDD ADOL):
Anesthesia for procedures on nerves, muscles, tendons, and fascia of lower leg, ankle, and	Anesthesia for procedures on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot; repair of ruptured Achilles tendon, with or without graft:	CPT	CPT:01472	Anesthesia for procedures on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot; repair of ruptured Achilles tendon, with or without graft:
Anesthesia for procedures on cervical spine and cord; procedures with patient in the sitti	Anesthesia for procedures on cervical spine and cord; procedures with patient in the sitting position:	CPT	CPT:00604	Anesthesia for procedures on cervical spine and cord; procedures with patient in the sitting position:
Removal of foreign body, foot; subcutaneous	Removal of foreign body, foot; subcutaneous:	CPT	CPT:28190	Removal of foreign body, foot; subcutaneous:
Arthroplasty, temporomandibular joint, with or without autograft (includes obtaining graft	Arthroplasty, temporomandibular joint, with or without autograft (includes obtaining graft):	CPT	CPT:21240	Arthroplasty, temporomandibular joint, with or without autograft (includes obtaining graft):
Blood count; manual cell count (erythrocyte, leukocyte, or platelet) each	Blood count; manual cell count (erythrocyte, leukocyte, or platelet) each:	CPT	CPT:85032	Blood count; manual cell count (erythrocyte, leukocyte, or platelet) each:
Gastric intubation and aspiration(s) therapeutic, necessitating physician's skill (eg, for	Gastric intubation and aspiration(s) therapeutic, necessitating physician's skill (eg, for gastrointestinal hemorrhage), including lavage if performed:	CPT	CPT:43753	Gastric intubation and aspiration(s) therapeutic, necessitating physician's skill (eg, for gastrointestinal hemorrhage), including lavage if performed:
Chromosome analysis; additional karyotypes, each study	Chromosome analysis; additional karyotypes, each study:	CPT	CPT:88280	Chromosome analysis; additional karyotypes, each study:
Arthroplasty, ankle; with implant (total ankle)	Arthroplasty, ankle; with implant (total ankle):	CPT	CPT:27702	Arthroplasty, ankle; with implant (total ankle):
Induced abortion, by 1 or more intra-amniotic injections (amniocentesis-injections), inclu	Induced abortion, by 1 or more intra-amniotic injections (amniocentesis-injections), including hospital admission and visits, delivery of fetus and secundines; with hysterotomy (failed intra-amniotic injection):	CPT	CPT:59852	Induced abortion, by 1 or more intra-amniotic injections (amniocentesis-injections), including hospital admission and visits, delivery of fetus and secundines; with hysterotomy (failed intra-amniotic injection):
Placement of choledochal stent	Placement of choledochal stent:	CPT	CPT:47801	Placement of choledochal stent:
