value_en	description_en	codesystem	code	description_code
Broad philtrum	Distance between the philtral ridges, measured just above the vermilion border, more than 2 standard deviations above the mean, or alternatively, an apparently increased distance between the ridges of the philtrum.,The mean width of the philtrum was found to be 7 mm in infants by Franz and Sokol [1971] and 9.7 mm in adults by Ward and Jamison [1991]. Measuring width of the philtrum is even more inaccurate than measuring length (vide supra). A broad philtrum may be associated with reduced ridge prominence or a shallow groove, a Smooth philtrum, which should be assessed and coded separately. It may be found with a broad nasal septum.	http://purl.obolibrary.org/obo/HP_0000288	HP_0000289	Increased horizontal dimension of philtrum,Increased transverse dimension of philtrum,Increased width of philtrum,Increased breadth of philtrum,Wide philtrum
Alternating esotropia	Esotropia in which either eye may be used for fixation.,Alternating suggests that the patient may be using either eye to fixate (which means that you do not have the same one eye squinting all the time).	http://purl.obolibrary.org/obo/HP_0000565	HP_0001137	Alternating cross eyes
Bifid scrotum	Midline indentation or cleft of the scrotum.,A testis may or may not be present in each half of the scrotum.	http://purl.obolibrary.org/obo/HP_0000045	HP_0000048	Cleft of scrotum,Scrotal cleft
Retinal arteriolar tortuosity	The presence of an increased number of twists and turns of the retinal arterioles.	http://purl.obolibrary.org/obo/HP_0000630,http://purl.obolibrary.org/obo/HP_0012841	HP_0001136	Tortuous retinal arterioles
Shawl scrotum	Superior margin of the scrotum superior to the base of the penis.,A congenital overriding scrotum may disappear with growth and development, especially during puberty. If the entire scrotum is located superior to the penis, the term Penoscrotal transposition is used instead.	http://purl.obolibrary.org/obo/HP_0000045	HP_0000049	Overriding scrotum,Scrotum surrounds penis
Choroideremia		http://purl.obolibrary.org/obo/HP_0000610	HP_0001139	
Optic neuropathy		http://purl.obolibrary.org/obo/HP_0000587	HP_0001138	Damaged optic nerve
Coarse facial features	Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues.	http://purl.obolibrary.org/obo/HP_0001999	HP_0000280	Coarse facial features,Coarse face,Coarse facial appearance,Coarse facies,Thickened facial skin with coarse facial features,Rounded and heavy facial features
Long penis	Penile length more than 2 SD above the mean for age.,Penile length is the distance between the midline attachment of the gently stretched, flaccid penis above the pubic symphysis and tip of the glans.	http://purl.obolibrary.org/obo/HP_0000036	HP_0000040	Enlarged penis,Long penis
Facial edema		http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000969	HP_0000282	Facial puffiness,Facial swelling
Corneal dystrophy	An abnormality of the cornea that is characterized by opacity of one or parts of the cornea.	http://purl.obolibrary.org/obo/HP_0000481	HP_0001131	
Absent external genitalia	Lack of external genitalia in a male or female individual.	http://purl.obolibrary.org/obo/HP_0000811	HP_0000042	Absent external genitalia
Testicular atrophy	Wasting (atrophy) of the testicle (the male gonad) manifested by a decrease in size and potentially by a loss of fertility.	http://purl.obolibrary.org/obo/HP_0000035	HP_0000029	Testicular degeneration
Keratoglobus	Limbus-to-limbus corneal thinning, often greatest in the periphery, with globular protrusion of the cornea.	http://purl.obolibrary.org/obo/HP_0007700,http://purl.obolibrary.org/obo/HP_0100689,http://purl.obolibrary.org/obo/HP_0100692	HP_0001119	
Juvenile cataract	A type of cataract that is not apparent at birth but that arises in childhood or adolescence.,Juvenile cataracts are generally either hereditary (especially if bilateral) or due to trauma (especially if unilateral).	http://purl.obolibrary.org/obo/HP_0000518	HP_0001118	
Abnormality of male external genitalia	An abnormality of male external genitalia.	http://purl.obolibrary.org/obo/HP_0000811,http://purl.obolibrary.org/obo/HP_0010461	HP_0000032	
Small face	A face that is short (HP:0011219) and narrow (HP:0000275).,This term represents a combination of two terms, short face and narrow face.	http://purl.obolibrary.org/obo/HP_0001999	HP_0000274	Microfacies,Small face,Short and narrow face,Facial hypoplasia,Small facies,Microface,Hypoplasia of face
Ambiguous genitalia, male	Ambiguous genitalia in an individual with XY genetic gender.	http://purl.obolibrary.org/obo/HP_0000032,http://purl.obolibrary.org/obo/HP_0000062	HP_0000033	Ambiguous genitalia in males
Hydrocele testis	Accumulation of clear fluid in the between the layers of membrane (tunica vaginalis) surrounding the testis.	http://purl.obolibrary.org/obo/HP_0000035	HP_0000034	Hydrocele,Testicular hydrocele
Abnormal testis morphology	An anomaly of the testicle (the male gonad).	http://purl.obolibrary.org/obo/HP_0000032	HP_0000035	Anomaly of the testes,Abnormality of the testis
Abnormality of the mandible	Any abnormality of the mandible, the bone of the lower jaw.	http://purl.obolibrary.org/obo/HP_0030791	HP_0000277	Abnormality of the mandible,Abnormality of the lower jaw bone,Deformity of the mandible,Anomaly of the mandible,Malformation of the lower jaw bone,Malformation of the mandible,Deformity of the lower jaw bone
Visual field defect		http://purl.obolibrary.org/obo/HP_0000505	HP_0001123	Visual field defects,Partial loss of field of vision
Abnormality of the penis		http://purl.obolibrary.org/obo/HP_0000032	HP_0000036	Abnormality of the penis
Retrognathia	An abnormality in which the mandible is mislocalised posteriorly.	http://purl.obolibrary.org/obo/HP_0000277	HP_0000278	Receding mandible,Retrognathia of lower jaw,Receding chin,Receding lower jaw,Weak jaw,Weak chin,Retrogenia
Cryptophthalmos	Cryptophthalmos is a condition of total absence of eyelids and the skin of forehead is continuous with that of cheek, in which the eyeball is completely concealed by the skin, which is stretched over the orbital cavity.,Failure of eyelid formation. Crypopthalmos is typically associated with a rudimentary or small globe. Frequently, a tuft of hair accompanies the aberrant skin.	http://purl.obolibrary.org/obo/HP_0011226	HP_0001126	
Male pseudohermaphroditism	Hermaphroditism refers to a discrepancy between the morphology of the gonads and that of the external genitalia. In male pseudohermaphroditism, the genotype is male (XY) and the external genitalia are imcompletely virilized, ambiguous, or complete female. If gonads are present, they are testes.	http://purl.obolibrary.org/obo/HP_0000032	HP_0000037	
Transient unilateral blurring of vision	Transient blurring of vision associated with the aura phase of migraine.,The anterior segment comprises the structures in front of the vitreous humour: the cornea, iris, ciliary body, and lens.	http://purl.obolibrary.org/obo/HP_0000622	HP_0001125	Transient unilateral blurred vision,Hemianoptic blurring of vision,Hemianopic blurring
Trichiasis	Inversion and rubbing of the eyelashes against the globe of the eye.,Eyelash inversion.	http://purl.obolibrary.org/obo/HP_0000499	HP_0001128	Ingrown eyelashes,Trichiasis of eyelid eyelashes,Introversion of eyelashes
Epispadias	Displacement of the urethral opening on the dorsal (superior) surface of the penis.,Epispadias may be present in a phenotypic male, female, or an individual with ambiguous genitalia. A meatus in a phenotypic male may be positioned either on the glans (glandular or balanic epispadias), the shaft (penile epispadias) or at the attachment of the penis to the abdominal wall (penopubic epispadias). Alternatively, the urethra may be an open groove along the dorsal shaft of the penis, with no readily recognized meatus. Epispadias is a frequent component of Bladder exstrophy, but should be coded separately.	http://purl.obolibrary.org/obo/HP_0100627	HP_0000039	
Delayed cranial suture closure	Infants normally have two fontanels at birth, the diamond-shaped anterior fontanelle at the junction of the coronal and sagittal sutures, and the posterior fontanelle at the intersection of the occipital and parietal bones. The posterior fontanelle usually closes by the 8th week of life, and the anterior fontanel closes by the 18th month of life on average. This term applies if there is delay of closure of the fontanelles beyond the normal age.	http://purl.obolibrary.org/obo/HP_0011329	HP_0000270	Open sutures,Delayed closure of fontanelles,Delayed closure of the fontanelles,Delayed closure of fontanels,Delayed closure of fontanel,Delayed fontanelle closure,Broad late closing cranial sutures,Late closure of fontanelle,Late closing fontanelles,Delayed cranial suture closure,Delayed fontanel closure,Late-closing fontanelle
Holoprosencephaly	Holoprosencephaly is a structural anomaly of the brain in which the developing forebrain fails to divide into two separate hemispheres and ventricles.,The presence of a single cerebral ventricle (instead of the usual four) may be seen as part of holoprosencephaly.	http://purl.obolibrary.org/obo/HP_0012443	HP_0001360	Single brain ventricle
Abnormality of the face	An abnormality of the face.	http://purl.obolibrary.org/obo/HP_0000234	HP_0000271	Disorder of face,Abnormality of the countenance,Abnormality of the physiognomy,Abnormality of the visage,Abnormality of the face,Facial abnormality,Abnormal face,Disorder of the face,Anomaly of the face,Anomaly of face,Facial anomaly
Testicular gonadoblastoma	The presence of a gonadoblastoma of the testis.	http://purl.obolibrary.org/obo/HP_0000150,http://purl.obolibrary.org/obo/HP_0010788	HP_0000030	Gonadoblastoma, male
Malar flattening	Underdevelopment of the malar prominence of the jugal bone (zygomatic bone in mammals), appreciated in profile, frontal view, and/or by palpation.,The malar process is the most medial and superior portion of the bony midface, articulating with the maxilla and temporal and sphenoid bones, contiguous with the lateral boundary of the nasal bridge. The term malar hypoplasia is no longer preferred because surface examination cannot distinguish hypoplasia from hypotrophy.	http://purl.obolibrary.org/obo/HP_0012369	HP_0000272	Malar hypoplasia,Depressed malar region,Zygomatic flattening,Decreased size of malar bone,Underdevelopment of malar bone,Flat cheekbone,Hypotrophic malar bone
Abnormality of corneal size	Any abnormality of the size or morphology of the cornea.	http://purl.obolibrary.org/obo/HP_0000481	HP_0001120	
Epididymitis	The presence of inflammation of the epididymis.	http://purl.obolibrary.org/obo/HP_0012649,http://purl.obolibrary.org/obo/HP_0009714	HP_0000031	
Facial grimacing		http://purl.obolibrary.org/obo/HP_0005324	HP_0000273	Facial grimacing
Nystagmus-induced head nodding	Head movements associated with nystagmus, that may represent an attempt to compensate for the involuntary eye movements and to improve vision.	http://purl.obolibrary.org/obo/HP_0000639	HP_0001361	
Urinary hesitancy	Difficulty in beginning the process of urination.	http://purl.obolibrary.org/obo/HP_0000009	HP_0000019	Difficulty with flow
Ocular albinism	An abnormal reduction in the amount of pigmentation (reduced or absent) of the iris and retina.,Ocular pigmentation is essential for normal vision, and persons with ocular albinism tend to have severely reduced visual acuity often associated with nystagmus, strabismus, and photophobia.	http://purl.obolibrary.org/obo/HP_0001098,http://purl.obolibrary.org/obo/HP_0007730	HP_0001107	Absent pigmentation in the eye,Albinism, Ocular
Facial diplegia	Facial diplegia refers to bilateral facial palsy (bilateral facial palsy is much rarer than unilateral facial palsy).	http://purl.obolibrary.org/obo/HP_0010628	HP_0001349	Bilateral facial weakness,Facial paresis, bilateral
Megacystis	Dilatation of the bladder postnatally.	http://purl.obolibrary.org/obo/HP_0010955	HP_0000021	
Oxycephaly	Oxycephaly (from Greek oxus, sharp, and kephalos, head) refers to a conical or pointed shape of the skull.	http://purl.obolibrary.org/obo/HP_0000262	HP_0000263	Acrocephaly
Abnormality of male internal genitalia	An abnormality of the male internal genitalia.,The internal genital structures of the male including the testis, epididymis, vas deferens, seminal vesicle, ejaculatory duct, bulbourethral gland, and the prostate.	http://purl.obolibrary.org/obo/HP_0000812,http://purl.obolibrary.org/obo/HP_0010461	HP_0000022	
Abnormality of the mastoid	An abnormality of the mastoid process, which is the conical prominence projecting from the undersurface of the mastoid portion of the temporal bone.	http://purl.obolibrary.org/obo/HP_0000929	HP_0000264	Abnormality of mastoid process of temporal bone
Inguinal hernia	Protrusion of the contents of the abdominal cavity through the inguinal canal.,Inguinal hernia appears as a bulge in the groin.	http://purl.obolibrary.org/obo/HP_0004299	HP_0000023	
Mastoiditis		http://purl.obolibrary.org/obo/HP_0000264	HP_0000265	
Megalencephaly	Diffuse enlargement of the entire cerebral hemispheres leading to macrocephaly (with or without overlying cortical dysplasia).	http://purl.obolibrary.org/obo/HP_0002060	HP_0001355	Enlarged brain,Macrencephaly
Prostatitis	The presence of inflammation of the prostate.	http://purl.obolibrary.org/obo/HP_0008775,http://purl.obolibrary.org/obo/HP_0012649	HP_0000024	Inflammation of the prostate
Leber optic atrophy	Degeneration of retinal ganglion cells and their axons.	http://purl.obolibrary.org/obo/HP_0000587	HP_0001112	Leber optic degeneration,Leber optic atrophy features
Functional abnormality of male internal genitalia		http://purl.obolibrary.org/obo/HP_0012874	HP_0000025	
Cranial asymmetry	Asymmetry of the bones of the skull.	http://purl.obolibrary.org/obo/HP_0002648	HP_0000267	Uneven head shape,Asymmetry of head,Cranial vault asymmetry,Asymmetry of cranium,Abnormality of cranium shape,Malformation of head shape,Malformation of cranium shape,Malformation of cranial vault shape,Abnormality of head shape,Abnormality of cranial vault shape
Posterior polar cataract	A polar cataract that affects the posterior pole of the lens.	http://purl.obolibrary.org/obo/HP_0010696	HP_0001115	
Plagiocephaly	Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.,Plagiocephaly may affect the posterior skull alone. With plagiocephaly, one can see a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape or asymmetry of the posterior skull alone.	http://purl.obolibrary.org/obo/HP_0002648	HP_0001357	Rhomboid shaped head,Asymmetry of the posterior cranium,Flat head,Asymmetry of the posterior head,Asymmetry of the posterior skull,Flat head syndrome,Flattening of skull,Flattening of cranial vault,Rhomboid shaped skull,Rhomboid shaped cranium,Flattening of cranium,Flattening of head,Positional plagiocephaly,Deformational plagiocephaly
Male hypogonadism	Decreased functionality of the male gonad, i.e., of the testis, with reduced spermatogenesis or testosterone synthesis.	http://purl.obolibrary.org/obo/HP_0000025,http://purl.obolibrary.org/obo/HP_0000135	HP_0000026	Decreased function of male gonad
Dolichocephaly	An abnormality of skull shape characterized by a increased anterior-posterior diameter, i.e., an increased antero-posterior dimension of the skull. Cephalic index less than 76%. Alternatively, an apparently increased antero-posterior length of the head compared to width. Often due to premature closure of the sagittal suture.,Cephalic index is the ratio of head width expressed as a percentage of head length. The normal range is 76-80.9%. Head length is measured between the glabella (the most prominent point on the frontal bone above the root of the nose) and the most prominent part of the occiput in the midline, using spreading calipers. Head width is measured between the most lateral points of the parietal bones on each side of the head, using spreading calipers. Cephalic index standards are derived from Caucasians and have limited relevance for other races and ethnicities. Current norms have limited validity because of changes in infant sleeping position and consequent changes in head shape. New data should be developed. Dolichocephaly is distinct from Prominent occiput, but both can be present in the same individual and should be coded separately. Scaphocephaly is a subtype of dolichocephaly where the anterior and posterior aspects of the cranial vault are pointed (boat-shaped).	http://purl.obolibrary.org/obo/HP_0002648	HP_0000268	Narrow head shape,Narrow skull shape,Narrow cranium shape,Turridolichocephaly,Tall and narrow skull,Long, narrow head,Large dolichocephalic skull
Xanthelasma	The presence of xanthomata in the skin of the eyelid.	http://purl.obolibrary.org/obo/HP_0010732,http://purl.obolibrary.org/obo/HP_0000991	HP_0001114	Xanthelasma palpebrarum,Xanthoma,Fatty deposits on eyelids,Fatty deposits in skin around the eyes,Xanthoma of eyelid,Xanthoma of periocular region,Xanthelasma of eyelid,Xanthelasma of periocular region
Azoospermia	Absence of any measurable level of sperm in his semen.	http://purl.obolibrary.org/obo/HP_0008669	HP_0000027	Absent sperm in semen
Prominent occiput	Increased convexity of the occiput (posterior part of the skull).,Increased convexity of the occiput gives an appearance of prominence. There are no objective measures for convexity of the occiput, and evaluation depends heavily on the experience of the observer. This finding may or may not be accompanied by Dolichocephaly, but this should be coded separately.	http://purl.obolibrary.org/obo/HP_0011217	HP_0000269	Prominent back of the head,Prominent posterior head,Protruding back of the head,Prominent posterior skull,Prominent back of the skull,Protruding occiput,Prominent posterior cranium
Sudden loss of visual acuity	Severe loss of visual acuity within hours or days. This is characteristic of Leber hereditary optic neuropathy.	http://purl.obolibrary.org/obo/HP_0007663	HP_0001117	Sudden decrease in vision,Sudden central visual loss
Cryptorchidism	Testis in inguinal canal. That is, absence of one or both testes from the scrotum owing to failure of the testis or testes to descend through the inguinal canal to the testis.,The gonad is mobile and can be retracted superiorly by the cremaster muscle reflex stimulated, for instance, by cold or touch. A retracted testis is not cryptorchidism. An abdominal testis cannot be distinguished by physical examination from an (Apparently) absent testis and requires radiological (or, rarely, surgical) procedures for assessment.	http://purl.obolibrary.org/obo/HP_0000035	HP_0000028	Undescended testes,Cryptorchism,Undescended testis
Macular coloboma	A congenital defect of the macula distinct from coloboma associated with optic fissure closure defects. Macular coloboma is characterized by a sharply defined, rather large defect in the central area of the fundus that is oval or round, and coarsely pigmented.	http://purl.obolibrary.org/obo/HP_0000480,http://purl.obolibrary.org/obo/HP_0001103	HP_0001116	
Wide anterior fontanel	Enlargement of the anterior fontanelle with respect to age-dependent norms.	http://purl.obolibrary.org/obo/HP_0000239,http://purl.obolibrary.org/obo/HP_0000236	HP_0000260	Wide anterior fontanelle,Large anterior fontanelle,Wide open anterior fontanelle,Large open anterior fontanelle,Large open anterior fontanel,Wider-than-typical soft spot of skull,Large anterior fontanel,Large anterior fontanels
Jerk-locked premyoclonus spikes	Jerk-locked averaging (JLA) is used to record the timing and distribution of brain activity preceding brisk involuntary movements such as those observed in patients with myoclonus. JLA is capable of revealing a premyoclonus spike in the absence of paroxysmal activity in the routine EEG.	http://purl.obolibrary.org/obo/HP_0030178	HP_0001351	
Urinary incontinence	Loss of the ability to control the urinary bladder leading to involuntary urination.,Urinary incontinence can be defined as the complaint of any involuntary leakage of urine.	http://purl.obolibrary.org/obo/HP_0000009,http://purl.obolibrary.org/obo/HP_0031064	HP_0000020	Loss of bladder control,Bladder incontinence
Turricephaly	Tall head relative to width and length.,Turricephaly is derived from the Latin word turris, meaning tall, and refers to a round, tall (tower-like) skull. This feature may have previously been considered to overlap with or include a tall forehead. Turricephaly is present when the head appears tall (subjective) and head length and width are reduced compared to normal age-related standards (objective). Head length is measured between the glabella (the most prominent point on the frontal bone above the root of the nose) and the most prominent part of the occiput in the midline, using spreading calipers. Head width is measured between the most lateral points of the parietal bones on each side of the head, using spreading calipers. The term acrocephaly (or oxycephaly) is used when there is turricephaly and the top of the skull assumes a cone shape.	http://purl.obolibrary.org/obo/HP_0002648	HP_0000262	Tall shaped head,Tall shaped skull,Tall shaped cranium,Tower skull shape,Tower cranium shape
Slurred speech	Abnormal coordination of muscles involved in speech.	http://purl.obolibrary.org/obo/HP_0011443	HP_0001350	Slurred speech
Autosomal recessive inheritance	A mode of inheritance that is observed for traits related to a gene encoded on one of the autosomes (i.e., the human chromosomes 1-22) in which a trait manifests in individuals with two pathogenic alleles, either homozygotes (two copies of the same mutant allele) or compound heterozygotes (whereby each copy of a gene has a distinct mutant allele).	http://purl.obolibrary.org/obo/HP_0000005	HP_0000007	Autosomal recessive,Autosomal recessive form,Autosomal recessive predisposition
Lissencephaly	A spectrum of malformations of cortical development caused by insufficient neuronal migration that subsumes the terms agyria, pachygyria and subcortical band heterotopia. See also neuropathological definitions for 2-, 3-, and 4-layered lissencephaly.,Lissencephaly (LIS, which subsumes the terms agyria and pachygyria), together with subcortical-band heterotopia (SBH) comprises a spectrum of malformations of cortical development caused by insufficient neuronal migration. The key features of LIS are an abnormally thick cortex with reduced or absent formation of the cerebral convolutions, while SBH consists of abnormal bands of neurons beneath a normal cortex, although the cerebral gyri may be separated by unusually shallow sulci.	http://purl.obolibrary.org/obo/HP_0002536	HP_0001339	Fewer or absent grooves in brain
Abnormality of female internal genitalia	An abnormality of the female internal genitalia.	http://purl.obolibrary.org/obo/HP_0000812,http://purl.obolibrary.org/obo/HP_0010460	HP_0000008	
Partial agenesis of the corpus callosum	A partial failure of the development of the corpus callosum.	http://purl.obolibrary.org/obo/HP_0001274	HP_0001338	Corpus callosum agenesis, partial,Partial to complete agenesis of corpus callosum,Partial-total agenesis of corpus callosum,Partial corpus callosum agenesis,Partial agenesis of corpus callosum,Partial or complete agenesis of corpus callosum,Partial or complete agenesis of the corpus callosum
Functional abnormality of the bladder	Dysfunction of the urinary bladder.	http://purl.obolibrary.org/obo/HP_0000014	HP_0000009	Poor bladder function
Recurrent urinary tract infections	Repeated infections of the urinary tract.,The urinary tract comprises the kidneys, ureters, a bladder, and a urethra.	http://purl.obolibrary.org/obo/HP_0002719,http://purl.obolibrary.org/obo/HP_0011277	HP_0000010	Recurrent UTIs,Frequent urinary tract infections,Urinary tract infections,Urinary tract infections, recurrent,Urinary tract infection,Urinary infection
Microcephaly	Head circumference below 2 standard deviations below the mean for age and gender.,Head circumference is measured from just above the glabella (the most prominent point on the frontal bone above the root of the nose) to the most posterior prominent point of the occipital bone using a tape measure. Some standard charts are organized by centiles [Hall et al. [2007]], others by standard deviations [Farkas, [1981]]. It is important to add an indication of how far below the normal standard the head circumference is if an accurate assessment of this can be made. Microcephaly is an absolute term. The term relative microcephaly can be used when the head size centile is less than the centile for height, for example, head size at the 3rd centile with height at the 75% for age and sex. On prenatal ultrasound, microcephaly is diagnosed if the head circumference or the biparietal diameter is more than three standard deviations below the mean.	http://purl.obolibrary.org/obo/HP_0040195,http://purl.obolibrary.org/obo/HP_0007364	HP_0000252	Decreased size of head,Small skull,Abnormally small head,Small head,Abnormally small skull,small cranium,Reduced head circumference,Decreased size of cranium,Abnormally small cranium,small calvarium,Decreased size of skull,Decreased circumference of cranium,Small head circumference
Downslanted palpebral fissures	The palpebral fissure inclination is more than two standard deviations below the mean.	http://purl.obolibrary.org/obo/HP_0200006	HP_0000494	Downward slanting palpebral fissures,Downward slanting of the opening between the eyelids,Downward slanted palpebral fissures,Down-slanting palpebral fissures,Antimongoloid slant of palpebral fissures,Downslanting palpebral fissure,Down slanting palpebral fissures,Down-slanted palpebral fissures,Down-slanting palpebral fissure,Antimongoloid slanted palpebral fissures,Downward-slanting palpebral fissures,Antimongoloid eye slant,Downslanting palpebral fissures,Palpebral fissures down-slanted
Heterochromia iridis	Heterochromia iridis is a difference in the color of the iris in the two eyes.	http://purl.obolibrary.org/obo/HP_0200064	HP_0001100	Heterochromia irides,Different colored eyes
Cerebral hemorrhage	Hemorrhage into the parenchyma of the brain.,A cerebral hemorrhage (or intracerebral hemorrhage, ICH), is a type of intracranial hemorrhage that occurs within the brain tissue itself.	http://purl.obolibrary.org/obo/HP_0002170	HP_0001342	Bleeding in brain,Intracerebral hemorrhage,Hemorrhagic stroke
Neurogenic bladder	A type of bladder dysfunction caused by neurologic damage. Neurogenic bladder can be flaccid or spastic. Common manifestatios of neurogenic bladder are overflow incontinence, frequency, urgency, urge incontinence, and retention.,Neurogenic bladder sphincter dysfunction (NBSD) can develop as a result of a lesion at any level in the nervous system, including the cerebral cortex, spinal cord, or peripheral nervous system. Neurologic conditions in children leading to neurogenic bladder dysfunction are predominantly congenital neural tube defects (including myelomeningocele, lipomeningocele, sacral agenesis, and occult lesions causing tethered cord). Acquired causes such as spinal cord tumors or trauma or sequelae of transverse myelitis are less frequent. Whereas from an etiologic standpoint neurogenic bladder dysfunction is a heterogeneous group, medical management will be similar irrespective of the underlying cause.	http://purl.obolibrary.org/obo/HP_0000009	HP_0000011	Lack of bladder control due to nervous system injury
Progressive microcephaly	Progressive microcephaly is diagnosed when the head circumference falls progressively behind age- and gender-dependent norms.	http://purl.obolibrary.org/obo/HP_0005484	HP_0000253	Progressively abnormally small skull,Progressively abnormally small cranium,Microcephaly, postnatal, progressive,Microcephaly, progressive
Recurrent corneal erosions	The presence of recurrent corneal epithelial erosions. Although most corneal epithelial defects heal quickly, some may show recurrent ulcerations.	http://purl.obolibrary.org/obo/HP_0200020	HP_0000495	Recurrent breakdown of clear protective layer of eye,Corneal erosions, recurrent,Corneal ulcerations,Recurrent corneal ulceration,Recurrent corneal ulcerations,Epithelial corneal erosions
Olfactory lobe agenesis		http://purl.obolibrary.org/obo/HP_0025057	HP_0001341	Olfactory lobe absence
Urinary urgency	Urge incontinence is the strong, sudden need to urinate.,Urinary urgency is the strong, sudden need to urinate and is usually due to bladder spasms or contractions. This symptom is suggestive of, but not necessarily conclusive for urodynamically demonstrable detrusor hyperactivity.	http://purl.obolibrary.org/obo/HP_0000009	HP_0000012	Urinary urgency,Overactive bladder,Overactive bladder syndrome,Urgency frequency syndrome
Abnormality of eye movement	An abnormality in voluntary or involuntary eye movements or their control.	http://purl.obolibrary.org/obo/HP_0012373	HP_0000496	Abnormal ocular movements,Abnormal motility of the globe of the eye,Eye movement issue,Oculomotor abnormalities,Abnormal movement of the globe of the eye,Abnormal eye movement,Abnormal eye movements,Abnormality of eye movement,Ocular movement abnormalities,Abnormal extraocular movement,Eye movement abnormalities,Abnormal eye motility,Abnormal extraocular movements
Angioid streaks of the fundus	Irregular lines in the deep retina that are typically configured in a radiating fashion and emanate from the optic disc. Angioid streaks are crack-like dehiscences in abnormally thickened and calcified Bruch's membrane, resulting in atrophy of the overlying retinal pigment epithelium. They may be associated with a number of endocrine, metabolic, and connective tissue abnormalities but are frequently idiopathic.,Angioid streaks result from breaks in a weakened Bruch's membrane.	http://purl.obolibrary.org/obo/HP_0000479	HP_0001102	Angioid streaks, retina,Angioid streaks of the retina,Laquer cracks of the retina,Angioid streaks
Absent speech	Complete lack of development of speech and language abilities.,This term should not be used in very young children.	http://purl.obolibrary.org/obo/HP_0000750,http://purl.obolibrary.org/obo/HP_0002167	HP_0001344	Lack of speech,No speech or language development,No speech development,Nonverbal,Lack of language development,Absent speech development
Hypoplasia of the uterus	Underdevelopment of the uterus.	http://purl.obolibrary.org/obo/HP_0008684	HP_0000013	Small uterus,Hypoplastic uterus,Rudimentary uterus,Underdeveloped uterus
Acute sinusitis	An acute form of sinusitis.	http://purl.obolibrary.org/obo/HP_0000246	HP_0000255	
Globe retraction and deviation on abduction		http://purl.obolibrary.org/obo/HP_0011347	HP_0000497	
Iritis	Inflammation of the iris.	http://purl.obolibrary.org/obo/HP_0000525	HP_0001101	Inflammation of iris
Kernicterus	Damage to cerebral nuclei caused in infants by highly increased levels of unconjugated bilirubin. The basal ganglia and brainstem nuclei could be shown to have a yellow staining historically in infants who died of kernicterus, that is, kernicterus is strictly speaking a pathological diagnosis. The presence of kernicterus may be inferred in infants with characteristic acute or chronic bilirubin-induced neurological dysfunction.	http://purl.obolibrary.org/obo/HP_0012443	HP_0001343	
